Horario;Conta;Instrumento;Lado;Qtd Ordem;Qtd Execucao Atual;Qtd Executada Acumulada;Preco Executado;Notional Ordem;Notional Exec Atual;Notional Exec Acumulada;Entering Trader
2025-06-29T16:20:57.470309900;ACC007;SUZB3;1;8687;1099;1099;21.86;189897.82;24024.14;24024.14;TRADER759
2025-06-29T16:20:57.470309900;ACC002;WEGE3;2;7773;3246;3246;12.85;99883.05;41711.10;41711.10;TRADER278
2025-06-29T16:20:57.470309900;ACC010;BBAS3;2;7666;4717;4717;16.25;124572.50;76651.25;76651.25;TRADER795
2025-06-29T16:20:57.470309900;ACC001;ITUB4;1;3939;680;680;26.56;104619.84;18060.80;18060.80;TRADER630
2025-06-29T16:20:57.470309900;ACC008;BBAS3;2;2070;2059;2059;27.44;56800.80;56498.96;56498.96;TRADER476
2025-06-29T16:20:57.470309900;ACC003;RENT3;1;2717;2203;2203;21.50;58415.50;47364.50;47364.50;TRADER122
2025-06-29T16:20:57.470309900;ACC006;BBAS3;2;4490;1889;1889;21.85;98106.50;41274.65;41274.65;TRADER735
2025-06-29T16:20:57.470309900;ACC002;SUZB3;2;9819;5856;5856;22.45;220436.55;131467.20;131467.20;TRADER388
2025-06-29T16:20:57.470309900;ACC009;ABEV3;1;1276;460;460;20.62;26311.12;9485.20;9485.20;TRADER308
2025-06-29T16:20:57.470309900;ACC008;VALE3;2;3961;1457;1457;22.34;88488.74;32549.38;32549.38;TRADER182
2025-06-29T16:20:57.470309900;ACC006;VALE3;1;4051;1982;1982;18.31;74173.81;36290.42;36290.42;TRADER192
2025-06-29T16:20:57.470309900;ACC010;PETR4;2;5544;1289;1289;17.30;95911.20;22299.70;22299.70;TRADER347
2025-06-29T16:20:57.470309900;ACC002;BBAS3;1;8621;2014;2014;22.29;192162.09;44892.06;44892.06;TRADER115
2025-06-29T16:20:57.470309900;ACC007;ABEV3;1;6389;5144;5144;14.09;90021.01;72478.96;72478.96;TRADER38
2025-06-29T16:20:57.470309900;ACC007;SUZB3;1;5217;4825;4825;27.79;144980.43;134086.75;134086.75;TRADER946
2025-06-29T16:20:57.470309900;ACC004;WEGE3;1;3862;134;134;27.76;107209.12;3719.84;3719.84;TRADER416
2025-06-29T16:20:57.470309900;ACC004;BBDC4;1;5260;3615;3615;28.69;150909.40;103714.35;103714.35;TRADER837
2025-06-29T16:20:57.470309900;ACC002;BBDC4;2;7036;3319;3319;11.94;84009.84;39628.86;39628.86;TRADER958
2025-06-29T16:20:57.470309900;ACC002;ITUB4;1;2511;1832;1832;29.27;73496.97;53622.64;53622.64;TRADER273
2025-06-29T16:20:57.470309900;ACC010;RENT3;2;6715;4521;4521;29.42;197555.30;133007.82;133007.82;TRADER272
2025-06-29T16:20:57.470309900;ACC006;RADL3;1;6382;4150;4150;26.73;170590.86;110929.50;110929.50;TRADER758
2025-06-29T16:20:57.470309900;ACC002;BBAS3;2;6778;5891;5891;15.57;105533.46;91722.87;91722.87;TRADER465
2025-06-29T16:20:57.470309900;ACC005;VALE3;1;1762;505;505;19.86;34993.32;10029.30;10029.30;TRADER600
2025-06-29T16:20:57.470309900;ACC001;WEGE3;1;4361;165;165;12.13;52898.93;2001.45;2001.45;TRADER253
2025-06-29T16:20:57.470309900;ACC006;SUZB3;2;8055;2926;2926;23.72;191064.60;69404.72;69404.72;TRADER482
2025-06-29T16:20:57.470309900;ACC007;RENT3;2;2013;1212;1212;14.11;28403.43;17101.32;17101.32;TRADER421
2025-06-29T16:20:57.470309900;ACC001;WEGE3;1;3909;1556;1556;15.53;60706.77;24164.68;24164.68;TRADER901
2025-06-29T16:20:57.470309900;ACC007;RADL3;2;3965;902;902;17.12;67880.80;15442.24;15442.24;TRADER500
2025-06-29T16:20:57.470309900;ACC004;SUZB3;1;2570;1856;1856;21.69;55743.30;40256.64;40256.64;TRADER372
2025-06-29T16:20:57.470309900;ACC002;WEGE3;2;6055;5984;5984;18.00;108990.00;107712.00;107712.00;TRADER436
2025-06-29T16:20:57.470309900;ACC007;BBDC4;1;1981;534;534;21.32;42234.92;11384.88;11384.88;TRADER755
2025-06-29T16:20:57.470309900;ACC003;BBDC4;1;3962;3644;3644;26.12;103487.44;95181.28;95181.28;TRADER929
2025-06-29T16:20:57.470309900;ACC002;ITUB4;1;9332;5822;5822;25.98;242445.36;151255.56;151255.56;TRADER762
2025-06-29T16:20:57.470309900;ACC008;SUZB3;2;1773;567;567;27.93;49519.89;15836.31;15836.31;TRADER932
2025-06-29T16:20:57.470309900;ACC003;RADL3;2;4470;3727;3727;21.03;94004.10;78378.81;78378.81;TRADER981
2025-06-29T16:20:57.470309900;ACC007;BBAS3;2;9533;517;517;12.51;119257.83;6467.67;6467.67;TRADER816
2025-06-29T16:20:57.470309900;ACC003;SUZB3;1;6409;2120;2120;18.43;118117.87;39071.60;39071.60;TRADER214
2025-06-29T16:20:57.470309900;ACC005;VALE3;2;8106;3490;3490;10.55;85518.30;36819.50;36819.50;TRADER751
2025-06-29T16:20:57.470309900;ACC007;ABEV3;1;4636;917;917;16.28;75474.08;14928.76;14928.76;TRADER465
2025-06-29T16:20:57.470309900;ACC003;ABEV3;1;4450;4098;4098;24.31;108179.50;99622.38;99622.38;TRADER148
2025-06-29T16:20:57.470309900;ACC002;RADL3;1;6812;4727;4727;24.95;169959.40;117938.65;117938.65;TRADER262
2025-06-29T16:20:57.470309900;ACC002;SUZB3;2;7411;2196;2196;11.32;83892.52;24858.72;24858.72;TRADER602
2025-06-29T16:20:57.470309900;ACC005;BBDC4;1;2154;545;545;25.12;54108.48;13690.40;13690.40;TRADER841
2025-06-29T16:20:57.470309900;ACC003;RENT3;2;2140;1601;1601;29.17;62423.80;46701.17;46701.17;TRADER771
2025-06-29T16:20:57.470309900;ACC008;PETR4;2;9498;4025;4025;27.57;261859.86;110969.25;110969.25;TRADER140
2025-06-29T16:20:57.470309900;ACC004;PETR4;1;8932;6263;6263;14.17;126566.44;88746.71;88746.71;TRADER465
2025-06-29T16:20:57.470309900;ACC005;ITUB4;2;6692;920;920;10.02;67053.84;9218.40;9218.40;TRADER562
2025-06-29T16:20:57.470309900;ACC005;ITUB4;2;3368;1265;1265;11.32;38125.76;14319.80;14319.80;TRADER944
2025-06-29T16:20:57.470309900;ACC006;BBDC4;1;9855;5393;5393;10.91;107518.05;58837.63;58837.63;TRADER461
2025-06-29T16:20:57.470309900;ACC005;ITUB4;2;5912;2107;2107;18.21;107657.52;38368.47;38368.47;TRADER472
2025-06-29T16:20:57.470309900;ACC002;SUZB3;1;2240;158;158;25.35;56784.00;4005.30;4005.30;TRADER344
2025-06-29T16:20:57.470309900;ACC010;ABEV3;1;4538;4391;4391;10.48;47558.24;46017.68;46017.68;TRADER918
2025-06-29T16:20:57.470309900;ACC006;RENT3;2;4038;3087;3087;13.18;53220.84;40686.66;40686.66;TRADER773
2025-06-29T16:20:57.470309900;ACC007;RADL3;2;4780;4200;4200;21.33;101957.40;89586.00;89586.00;TRADER699
2025-06-29T16:20:57.470309900;ACC003;WEGE3;2;4544;4304;4304;14.32;65070.08;61633.28;61633.28;TRADER583
2025-06-29T16:20:57.470309900;ACC010;SUZB3;1;1557;1516;1516;12.72;19805.04;19283.52;19283.52;TRADER946
2025-06-29T16:20:57.470309900;ACC002;WEGE3;2;8316;1643;1643;11.51;95717.16;18910.93;18910.93;TRADER352
2025-06-29T16:20:57.470309900;ACC006;BBAS3;2;4620;1393;1393;20.79;96049.80;28960.47;28960.47;TRADER894
2025-06-29T16:20:57.470309900;ACC002;BBDC4;1;5177;1295;1295;25.34;131185.18;32815.30;32815.30;TRADER155
2025-06-29T16:20:57.470309900;ACC001;RADL3;2;3030;309;309;23.20;70296.00;7168.80;7168.80;TRADER473
2025-06-29T16:20:57.470309900;ACC004;BBAS3;2;6612;658;658;11.88;78550.56;7817.04;7817.04;TRADER346
2025-06-29T16:20:57.470309900;ACC008;PETR4;1;7419;6035;6035;20.73;153795.87;125105.55;125105.55;TRADER949
2025-06-29T16:20:57.470309900;ACC009;BBDC4;1;5542;3461;3461;17.84;98869.28;61744.24;61744.24;TRADER832
2025-06-29T16:20:57.470309900;ACC007;ABEV3;1;5657;5049;5049;11.01;62283.57;55589.49;55589.49;TRADER165
2025-06-29T16:20:57.470309900;ACC003;SUZB3;1;6780;2890;2890;13.37;90648.60;38639.30;38639.30;TRADER391
2025-06-29T16:20:57.470309900;ACC007;ITUB4;2;8790;8269;8269;16.68;146617.20;137926.92;137926.92;TRADER827
2025-06-29T16:20:57.470309900;ACC002;BBAS3;1;5804;155;155;27.59;160132.36;4276.45;4276.45;TRADER378
2025-06-29T16:20:57.470309900;ACC003;RADL3;2;2257;997;997;15.82;35705.74;15772.54;15772.54;TRADER963
2025-06-29T16:20:57.470309900;ACC002;RADL3;2;4406;3912;3912;16.93;74593.58;66230.16;66230.16;TRADER339
2025-06-29T16:20:57.470309900;ACC001;RENT3;2;4097;1341;1341;26.97;110496.09;36166.77;36166.77;TRADER422
2025-06-29T16:20:57.470309900;ACC004;SUZB3;2;4335;2556;2556;21.39;92725.65;54672.84;54672.84;TRADER76
2025-06-29T16:20:57.470309900;ACC003;ABEV3;2;5467;2618;2618;26.57;145258.19;69560.26;69560.26;TRADER783
2025-06-29T16:20:57.470309900;ACC005;ITUB4;1;9830;6653;6653;28.63;281432.90;190475.39;190475.39;TRADER937
2025-06-29T16:20:57.470309900;ACC005;WEGE3;2;9479;8119;8119;21.15;200480.85;171716.85;171716.85;TRADER512
2025-06-29T16:20:57.470309900;ACC009;SUZB3;1;8210;7147;7147;11.30;92773.00;80761.10;80761.10;TRADER236
2025-06-29T16:20:57.470309900;ACC001;ITUB4;2;4539;4013;4013;22.09;100266.51;88647.17;88647.17;TRADER773
2025-06-29T16:20:57.470309900;ACC007;ABEV3;2;1753;326;326;27.28;47821.84;8893.28;8893.28;TRADER143
2025-06-29T16:20:57.470309900;ACC006;WEGE3;1;2989;2197;2197;15.30;45731.70;33614.10;33614.10;TRADER823
2025-06-29T16:20:57.470309900;ACC007;BBDC4;1;6578;93;93;18.28;120245.84;1700.04;1700.04;TRADER844
2025-06-29T16:20:57.470309900;ACC009;SUZB3;1;9276;1028;1028;23.63;219191.88;24291.64;24291.64;TRADER225
2025-06-29T16:20:57.470309900;ACC002;VALE3;1;4403;4381;4381;26.58;117031.74;116446.98;116446.98;TRADER383
2025-06-29T16:20:57.470309900;ACC008;ITUB4;1;7679;5368;5368;24.34;186906.86;130657.12;130657.12;TRADER773
2025-06-29T16:20:57.470309900;ACC003;RENT3;2;7483;6750;6750;15.25;114115.75;102937.50;102937.50;TRADER242
2025-06-29T16:20:57.470309900;ACC005;BBAS3;1;3779;2741;2741;29.44;111253.76;80695.04;80695.04;TRADER262
2025-06-29T16:20:57.470309900;ACC002;VALE3;1;8184;639;639;21.67;177347.28;13847.13;13847.13;TRADER934
2025-06-29T16:20:57.470309900;ACC002;RENT3;1;6392;3482;3482;21.29;136085.68;74131.78;74131.78;TRADER215
2025-06-29T16:20:57.470309900;ACC001;ABEV3;2;9504;5472;5472;19.68;187038.72;107688.96;107688.96;TRADER536
2025-06-29T16:20:57.470309900;ACC004;ITUB4;1;4804;2965;2965;21.20;101844.80;62858.00;62858.00;TRADER258
2025-06-29T16:20:57.470309900;ACC003;ABEV3;1;4347;1308;1308;10.19;44295.93;13328.52;13328.52;TRADER121
2025-06-29T16:20:57.470309900;ACC006;PETR4;2;8029;6900;6900;13.45;107990.05;92805.00;92805.00;TRADER625
2025-06-29T16:20:57.470309900;ACC008;ABEV3;1;3502;2375;2375;25.57;89546.14;60728.75;60728.75;TRADER459
2025-06-29T16:20:57.470309900;ACC008;BBAS3;1;2394;224;224;12.47;29853.18;2793.28;2793.28;TRADER136
2025-06-29T16:20:57.470309900;ACC006;ABEV3;1;9792;4787;4787;17.71;173416.32;84777.77;84777.77;TRADER106
2025-06-29T16:20:57.470309900;ACC001;BBDC4;1;3234;2503;2503;25.57;82693.38;64001.71;64001.71;TRADER983
2025-06-29T16:20:57.470309900;ACC010;ABEV3;2;2345;120;120;24.92;58437.40;2990.40;2990.40;TRADER895
2025-06-29T16:20:57.470309900;ACC002;SUZB3;1;9890;1066;1066;29.05;287304.50;30967.30;30967.30;TRADER995
2025-06-29T16:20:57.470309900;ACC009;ABEV3;2;6837;2615;2615;17.72;121151.64;46337.80;46337.80;TRADER790
2025-06-29T16:20:57.470309900;ACC007;BBAS3;1;2722;325;325;19.96;54331.12;6487.00;6487.00;TRADER405
2025-06-29T16:20:57.470309900;ACC003;BBDC4;1;8108;7460;7460;28.63;232132.04;213579.80;213579.80;TRADER384
2025-06-29T16:20:57.470309900;ACC005;BBDC4;1;7336;1842;1842;11.35;83263.60;20906.70;20906.70;TRADER792
2025-06-29T16:20:57.470309900;ACC001;ITUB4;2;5460;2026;2026;15.97;87196.20;32355.22;32355.22;TRADER961
2025-06-29T16:20:57.470309900;ACC001;RADL3;1;2090;27;27;23.52;49156.80;635.04;635.04;TRADER463
2025-06-29T16:20:57.470309900;ACC009;SUZB3;2;5132;1960;1960;16.85;86474.20;33026.00;33026.00;TRADER58
2025-06-29T16:20:57.470309900;ACC003;RENT3;1;8023;880;880;28.66;229939.18;25220.80;25220.80;TRADER876
2025-06-29T16:20:57.470309900;ACC010;RADL3;2;5170;684;684;29.32;151584.40;20054.88;20054.88;TRADER71
2025-06-29T16:20:57.470309900;ACC009;PETR4;1;2797;2289;2289;11.81;33032.57;27033.09;27033.09;TRADER145
2025-06-29T16:20:57.470309900;ACC006;BBAS3;2;7012;1924;1924;28.82;202085.84;55449.68;55449.68;TRADER793
2025-06-29T16:20:57.470309900;ACC009;BBDC4;1;4140;2213;2213;15.36;63590.40;33991.68;33991.68;TRADER465
2025-06-29T16:20:57.470309900;ACC008;PETR4;1;5754;1965;1965;29.04;167096.16;57063.60;57063.60;TRADER675
2025-06-29T16:20:57.470309900;ACC001;SUZB3;2;1985;1065;1065;19.96;39620.60;21257.40;21257.40;TRADER430
2025-06-29T16:20:57.470309900;ACC010;VALE3;2;7706;6811;6811;22.13;170533.78;150727.43;150727.43;TRADER89
2025-06-29T16:20:57.470309900;ACC006;BBAS3;1;2202;1123;1123;19.17;42212.34;21527.91;21527.91;TRADER28
2025-06-29T16:20:57.470309900;ACC002;BBAS3;1;7649;2014;2014;18.56;141965.44;37379.84;37379.84;TRADER571
2025-06-29T16:20:57.470309900;ACC003;WEGE3;2;6167;2008;2008;10.64;65616.88;21365.12;21365.12;TRADER636
2025-06-29T16:20:57.470309900;ACC003;SUZB3;2;4552;1134;1134;11.43;52029.36;12961.62;12961.62;TRADER37
2025-06-29T16:20:57.470309900;ACC002;BBDC4;1;8535;8009;8009;11.26;96104.10;90181.34;90181.34;TRADER801
2025-06-29T16:20:57.470309900;ACC002;PETR4;2;2971;2407;2407;15.64;46466.44;37645.48;37645.48;TRADER874
2025-06-29T16:20:57.470309900;ACC007;ITUB4;1;5822;5587;5587;28.90;168255.80;161464.30;161464.30;TRADER317
2025-06-29T16:20:57.470309900;ACC007;BBDC4;2;4818;3873;3873;16.62;80075.16;64369.26;64369.26;TRADER203
2025-06-29T16:20:57.470309900;ACC007;RENT3;2;9236;5238;5238;28.36;261932.96;148549.68;148549.68;TRADER540
2025-06-29T16:20:57.470309900;ACC005;PETR4;1;7499;3706;3706;29.06;217920.94;107696.36;107696.36;TRADER275
2025-06-29T16:20:57.470309900;ACC009;RADL3;2;7736;7034;7034;14.01;108381.36;98546.34;98546.34;TRADER871
2025-06-29T16:20:57.470309900;ACC005;ABEV3;1;7829;4782;4782;10.45;81813.05;49971.90;49971.90;TRADER829
2025-06-29T16:20:57.470309900;ACC005;SUZB3;2;6608;6556;6556;16.81;111080.48;110206.36;110206.36;TRADER360
2025-06-29T16:20:57.470309900;ACC009;ABEV3;1;5510;4605;4605;19.68;108436.80;90626.40;90626.40;TRADER3
2025-06-29T16:20:57.470309900;ACC005;ABEV3;2;2306;473;473;18.22;42015.32;8618.06;8618.06;TRADER764
2025-06-29T16:20:57.470309900;ACC001;VALE3;2;7133;6553;6553;15.65;111631.45;102554.45;102554.45;TRADER833
2025-06-29T16:20:57.470309900;ACC006;BBDC4;1;1893;173;173;28.57;54083.01;4942.61;4942.61;TRADER291
2025-06-29T16:20:57.470309900;ACC002;WEGE3;1;4392;192;192;16.05;70491.60;3081.60;3081.60;TRADER607
2025-06-29T16:20:57.470309900;ACC005;ITUB4;2;6600;2327;2327;22.53;148698.00;52427.31;52427.31;TRADER337
2025-06-29T16:20:57.470309900;ACC006;SUZB3;1;7422;4236;4236;21.40;158830.80;90650.40;90650.40;TRADER9
2025-06-29T16:20:57.470309900;ACC007;BBAS3;2;6944;2289;2289;19.19;133255.36;43925.91;43925.91;TRADER192
2025-06-29T16:20:57.470309900;ACC004;BBAS3;1;1037;483;483;14.36;14891.32;6935.88;6935.88;TRADER441
2025-06-29T16:20:57.470309900;ACC005;PETR4;2;9013;6160;6160;19.36;174491.68;119257.60;119257.60;TRADER10
2025-06-29T16:20:57.470309900;ACC004;SUZB3;2;7507;755;755;29.39;220630.73;22189.45;22189.45;TRADER378
2025-06-29T16:20:57.470309900;ACC007;ABEV3;2;2204;1732;1732;17.69;38988.76;30639.08;30639.08;TRADER402
2025-06-29T16:20:57.470309900;ACC004;RADL3;1;4016;3506;3506;12.96;52047.36;45437.76;45437.76;TRADER870
2025-06-29T16:20:57.470309900;ACC001;ABEV3;1;5045;493;493;12.16;61347.20;5994.88;5994.88;TRADER283
2025-06-29T16:20:57.470309900;ACC005;PETR4;2;3865;207;207;19.20;74208.00;3974.40;3974.40;TRADER392
2025-06-29T16:20:57.470309900;ACC002;VALE3;1;9910;418;418;18.47;183037.70;7720.46;7720.46;TRADER447
2025-06-29T16:20:57.470309900;ACC002;BBAS3;2;6197;1102;1102;11.23;69592.31;12375.46;12375.46;TRADER394
2025-06-29T16:20:57.470309900;ACC009;ITUB4;2;4022;1466;1466;22.06;88725.32;32339.96;32339.96;TRADER680
2025-06-29T16:20:57.470309900;ACC004;RENT3;1;3643;2589;2589;23.20;84517.60;60064.80;60064.80;TRADER335
2025-06-29T16:20:57.470309900;ACC007;WEGE3;1;4554;1970;1970;25.10;114305.40;49447.00;49447.00;TRADER185
2025-06-29T16:20:57.470309900;ACC001;SUZB3;2;2538;1879;1879;22.99;58348.62;43198.21;43198.21;TRADER377
2025-06-29T16:20:57.470309900;ACC006;RADL3;1;8874;6822;6822;11.35;100719.90;77429.70;77429.70;TRADER837
2025-06-29T16:20:57.470309900;ACC001;SUZB3;2;5830;5824;5824;20.94;122080.20;121954.56;121954.56;TRADER531
2025-06-29T16:20:57.470309900;ACC003;WEGE3;1;6324;3565;3565;16.10;101816.40;57396.50;57396.50;TRADER725
2025-06-29T16:20:57.470309900;ACC006;BBDC4;1;2793;187;187;14.30;39939.90;2674.10;2674.10;TRADER183
2025-06-29T16:20:57.470309900;ACC006;BBDC4;2;2870;452;452;14.05;40323.50;6350.60;6350.60;TRADER589
2025-06-29T16:20:57.470309900;ACC005;ABEV3;1;1422;1284;1284;22.90;32563.80;29403.60;29403.60;TRADER688
2025-06-29T16:20:57.470309900;ACC010;PETR4;1;2807;324;324;22.65;63578.55;7338.60;7338.60;TRADER711
2025-06-29T16:20:57.470309900;ACC003;RADL3;1;4702;4359;4359;15.72;73915.44;68523.48;68523.48;TRADER304
2025-06-29T16:20:57.470309900;ACC010;ABEV3;2;1517;280;280;23.30;35346.10;6524.00;6524.00;TRADER446
2025-06-29T16:20:57.470309900;ACC005;ITUB4;1;1031;748;748;13.77;14196.87;10299.96;10299.96;TRADER273
2025-06-29T16:20:57.470309900;ACC005;ABEV3;1;7616;2300;2300;28.29;215456.64;65067.00;65067.00;TRADER979
2025-06-29T16:20:57.470309900;ACC009;BBDC4;2;4967;3398;3398;19.09;94820.03;64867.82;64867.82;TRADER911
2025-06-29T16:20:57.470309900;ACC004;BBAS3;1;7652;4439;4439;25.78;197268.56;114437.42;114437.42;TRADER114
2025-06-29T16:20:57.470309900;ACC001;WEGE3;1;8972;2748;2748;25.15;225645.80;69112.20;69112.20;TRADER100
2025-06-29T16:20:57.470309900;ACC004;PETR4;1;9218;412;412;20.56;189522.08;8470.72;8470.72;TRADER461
2025-06-29T16:20:57.470309900;ACC009;RENT3;1;6709;2526;2526;28.65;192212.85;72369.90;72369.90;TRADER810
2025-06-29T16:20:57.470309900;ACC003;VALE3;1;6295;1679;1679;13.10;82464.50;21994.90;21994.90;TRADER119
2025-06-29T16:20:57.470309900;ACC001;BBDC4;1;2034;906;906;27.71;56362.14;25105.26;25105.26;TRADER403
2025-06-29T16:20:57.470309900;ACC010;ITUB4;1;9562;3299;3299;24.55;234747.10;80990.45;80990.45;TRADER217
2025-06-29T16:20:57.470309900;ACC009;RENT3;1;7015;4000;4000;16.73;117360.95;66920.00;66920.00;TRADER571
2025-06-29T16:20:57.470309900;ACC003;RADL3;1;9857;3397;3397;20.08;197928.56;68211.76;68211.76;TRADER415
2025-06-29T16:20:57.470309900;ACC009;ABEV3;1;7708;2539;2539;12.79;98585.32;32473.81;32473.81;TRADER484
2025-06-29T16:20:57.470309900;ACC009;VALE3;1;6388;1176;1176;28.45;181738.60;33457.20;33457.20;TRADER899
2025-06-29T16:20:57.470309900;ACC003;ABEV3;1;9543;7106;7106;13.81;131788.83;98133.86;98133.86;TRADER663
2025-06-29T16:20:57.470309900;ACC004;ABEV3;1;6008;777;777;20.02;120280.16;15555.54;15555.54;TRADER743
2025-06-29T16:20:57.470309900;ACC009;WEGE3;2;5527;2084;2084;13.48;74503.96;28092.32;28092.32;TRADER81
2025-06-29T16:20:57.470309900;ACC008;WEGE3;1;8683;2246;2246;11.08;96207.64;24885.68;24885.68;TRADER990
2025-06-29T16:20:57.470309900;ACC001;PETR4;1;5050;945;945;23.07;116503.50;21801.15;21801.15;TRADER707
2025-06-29T16:20:57.470309900;ACC006;SUZB3;2;1941;1755;1755;26.91;52232.31;47227.05;47227.05;TRADER387
2025-06-29T16:20:57.470309900;ACC007;RADL3;2;7807;1374;1374;15.13;118119.91;20788.62;20788.62;TRADER719
2025-06-29T16:20:57.470309900;ACC003;PETR4;2;4292;3089;3089;21.26;91247.92;65672.14;65672.14;TRADER592
2025-06-29T16:20:57.470309900;ACC007;RENT3;2;9268;3674;3674;29.35;272015.80;107831.90;107831.90;TRADER833
2025-06-29T16:20:57.470309900;ACC006;ITUB4;2;3607;909;909;14.64;52806.48;13307.76;13307.76;TRADER559
2025-06-29T16:20:57.470309900;ACC007;BBAS3;1;9015;345;345;25.33;228349.95;8738.85;8738.85;TRADER194
2025-06-29T16:20:57.470309900;ACC006;RADL3;2;2499;109;109;19.27;48155.73;2100.43;2100.43;TRADER275
2025-06-29T16:20:57.470309900;ACC004;VALE3;1;2520;1667;1667;12.68;31953.60;21137.56;21137.56;TRADER822
2025-06-29T16:20:57.470309900;ACC005;ABEV3;2;3984;2538;2538;23.05;91831.20;58500.90;58500.90;TRADER7
2025-06-29T16:20:57.470309900;ACC008;BBDC4;1;1252;22;22;13.32;16676.64;293.04;293.04;TRADER750
2025-06-29T16:20:57.470309900;ACC001;ABEV3;1;3875;274;274;10.19;39486.25;2792.06;2792.06;TRADER429
2025-06-29T16:20:57.470309900;ACC009;RENT3;1;6643;765;765;16.09;106885.87;12308.85;12308.85;TRADER286
2025-06-29T16:20:57.470309900;ACC005;BBAS3;2;1076;179;179;21.10;22703.60;3776.90;3776.90;TRADER135
2025-06-29T16:20:57.470309900;ACC007;PETR4;2;5018;3106;3106;28.87;144869.66;89670.22;89670.22;TRADER383
2025-06-29T16:20:57.470309900;ACC004;SUZB3;1;8049;5746;5746;19.16;154218.84;110093.36;110093.36;TRADER728
2025-06-29T16:20:57.470309900;ACC010;BBDC4;2;3809;97;97;18.03;68676.27;1748.91;1748.91;TRADER981
2025-06-29T16:20:57.470309900;ACC008;SUZB3;2;1145;1097;1097;16.81;19247.45;18440.57;18440.57;TRADER403
2025-06-29T16:20:57.470309900;ACC008;ITUB4;2;7781;1246;1246;10.64;82789.84;13257.44;13257.44;TRADER73
2025-06-29T16:20:57.470309900;ACC005;ABEV3;2;6441;6192;6192;18.69;120382.29;115728.48;115728.48;TRADER449
2025-06-29T16:20:57.470309900;ACC004;WEGE3;1;2189;315;315;19.14;41897.46;6029.10;6029.10;TRADER463
2025-06-29T16:20:57.470309900;ACC005;PETR4;2;7169;6382;6382;24.30;174206.70;155082.60;155082.60;TRADER830
2025-06-29T16:20:57.470309900;ACC004;VALE3;2;3072;2576;2576;13.91;42731.52;35832.16;35832.16;TRADER624
2025-06-29T16:20:57.470309900;ACC010;RADL3;2;7622;2895;2895;17.85;136052.70;51675.75;51675.75;TRADER500
2025-06-29T16:20:57.470309900;ACC008;RADL3;1;4932;2821;2821;13.52;66680.64;38139.92;38139.92;TRADER391
2025-06-29T16:20:57.470309900;ACC005;SUZB3;2;4736;1790;1790;17.72;83921.92;31718.80;31718.80;TRADER486
2025-06-29T16:20:57.470309900;ACC002;WEGE3;2;9919;581;581;27.88;276541.72;16198.28;16198.28;TRADER7
2025-06-29T16:20:57.470309900;ACC006;BBAS3;1;8477;1827;1827;23.41;198446.57;42770.07;42770.07;TRADER645
2025-06-29T16:20:57.470309900;ACC006;BBAS3;1;7921;2882;2882;14.44;114379.24;41616.08;41616.08;TRADER547
2025-06-29T16:20:57.470309900;ACC004;ITUB4;2;2516;1330;1330;22.12;55653.92;29419.60;29419.60;TRADER541
2025-06-29T16:20:57.470309900;ACC002;BBAS3;2;5920;274;274;12.30;72816.00;3370.20;3370.20;TRADER260
2025-06-29T16:20:57.470309900;ACC001;SUZB3;2;7506;3061;3061;23.00;172638.00;70403.00;70403.00;TRADER208
2025-06-29T16:20:57.470309900;ACC001;ABEV3;2;3553;1742;1742;24.54;87190.62;42748.68;42748.68;TRADER421
2025-06-29T16:20:57.470309900;ACC001;RADL3;2;2911;2515;2515;11.29;32865.19;28394.35;28394.35;TRADER441
2025-06-29T16:20:57.470309900;ACC005;BBAS3;1;5293;443;443;23.66;125232.38;10481.38;10481.38;TRADER770
2025-06-29T16:20:57.470309900;ACC006;SUZB3;1;7872;4912;4912;20.14;158542.08;98927.68;98927.68;TRADER561
2025-06-29T16:20:57.470309900;ACC009;RADL3;1;1648;1267;1267;20.39;33602.72;25834.13;25834.13;TRADER707
2025-06-29T16:20:57.470309900;ACC009;ITUB4;2;7189;4187;4187;22.58;162327.62;94542.46;94542.46;TRADER988
2025-06-29T16:20:57.470309900;ACC003;VALE3;1;6634;4234;4234;20.75;137655.50;87855.50;87855.50;TRADER172
2025-06-29T16:20:57.470309900;ACC001;RENT3;2;7540;4861;4861;11.28;85051.20;54832.08;54832.08;TRADER332
2025-06-29T16:20:57.470309900;ACC006;VALE3;2;3970;1482;1482;21.61;85791.70;32026.02;32026.02;TRADER767
2025-06-29T16:20:57.470309900;ACC006;PETR4;1;9556;3311;3311;18.64;178123.84;61717.04;61717.04;TRADER475
2025-06-29T16:20:57.470309900;ACC002;RENT3;1;2541;502;502;19.73;50133.93;9904.46;9904.46;TRADER455
2025-06-29T16:20:57.470309900;ACC004;PETR4;1;9858;9843;9843;14.78;145701.24;145479.54;145479.54;TRADER916
2025-06-29T16:20:57.470309900;ACC008;RADL3;1;2234;2194;2194;14.38;32124.92;31549.72;31549.72;TRADER654
2025-06-29T16:20:57.470309900;ACC007;RADL3;2;6637;4594;4594;26.10;173225.70;119903.40;119903.40;TRADER394
2025-06-29T16:20:57.470309900;ACC006;WEGE3;1;9280;8800;8800;28.64;265779.20;252032.00;252032.00;TRADER39
2025-06-29T16:20:57.470309900;ACC008;SUZB3;1;1637;1526;1526;21.82;35719.34;33297.32;33297.32;TRADER303
